MetricType,Model,Source,Type,Depth,LatDim,Comp,MS,MP,AC,SS,RA,ISCOREam,ISCOREgm,ISCOREhm
matching_pursuit,SKZFC_II_2_30_800_Mimic,Mimic,II,2,30,800,0.9997777472644139,0.3344694947205811,0.7862782557374391,0.1748412504953103,0.3734215174301896,0.5337576531295868,0.4435431718243764,0.36605206950763103
matching_pursuit,SKZFC_II_2_30_800_VitalDB,VitalDB,II,2,30,800,0.9995034550832883,0.3125726829059411,0.8023935434099628,0.46739124237009544,0.8031868050139883,0.6770095457566552,0.6233385354590361,0.5662129748602834
matching_pursuit,SKZFC_II_2_50_800_Mimic,Mimic,II,2,50,800,0.9996835082683178,0.26881063812246875,0.838490499916249,0.145989263845824,0.3861959684864586,0.5278339757278636,0.4176256418116178,0.3256861239194331
matching_pursuit,SKZFC_II_2_50_800_VitalDB,VitalDB,II,2,50,800,0.9995209075863325,0.3398415211822672,0.8031631405074383,0.3122197448797088,0.8122835028935531,0.65340576340986,0.5861489856303742,0.5196384858685292
welch_evo,SKZFC_ART_1_30_500_Mimic,Mimic,ART,1,30,500,0.9426306456448096,0.768013811213744,0.9315316288604658,0.7066398653711243,0.9591049728039788,0.8615841847788245,0.8550558714880595,0.8482903277792014
welch_evo,SKZFC_ART_1_30_500_VitalDB,VitalDB,ART,1,30,500,0.9094911356105325,0.8306156274677021,0.9104649577891294,0.7758494913016964,0.9477497778253078,0.8748341979988737,0.8725425101552111,0.8701973963143784
welch_evo,SKZFC_ART_1_50_800_Mimic,Mimic,ART,1,50,800,0.9478051830182489,0.8940782438629774,0.9201528964503717,0.6657674274275052,0.9814990756300124,0.8818605652778231,0.8738429936414127,0.8648736802224947
welch_evo,SKZFC_ART_1_50_800_VitalDB,VitalDB,ART,1,50,800,0.9201083497266123,0.9078628532463594,0.9500374210951229,0.8357369398083621,0.9658272422722556,0.9159145612297424,0.9147739653507138,0.9136029092914858
welch_evo,SKZFC_ART_2_30_500_Mimic,Mimic,ART,2,30,500,0.907003593364302,0.7479438616708838,0.7926014467378835,0.7161852540805156,0.9610705796338532,0.8249609470974877,0.819714666543541,0.814598725289344
welch_evo,SKZFC_ART_2_30_500_VitalDB,VitalDB,ART,2,30,500,0.9019250064874283,0.8815385127723433,0.8038461690597065,0.7851611759044536,0.9448770463422688,0.8634695821132402,0.8613581279498149,0.8592391437736705
welch_evo,SKZFC_ART_2_30_800_Mimic,Mimic,ART,2,30,800,0.9476155015140004,0.7698448201062849,0.8197988730247194,0.6945067388987674,0.9833535954773096,0.8430239058042164,0.8360375192569355,0.8290700018042695
welch_evo,SKZFC_ART_2_30_800_VitalDB,VitalDB,ART,2,30,800,0.9349569062563468,0.8759520539840465,0.8825925773188944,0.833993198374557,0.9714021986978468,0.8997793869263383,0.8985014000645553,0.8972313243850676
welch_evo,SKZFC_ART_2_50_800_Mimic,Mimic,ART,2,50,800,0.9564744335492892,0.777689955846367,0.739218344256955,0.7061872588922351,0.9833792301034286,0.832589844529655,0.8248570679809141,0.8173804240661879
welch_evo,SKZFC_ART_2_50_800_VitalDB,VitalDB,ART,2,50,800,0.9201122213842359,0.8374578613229144,0.7988285876586751,0.8287655301474337,0.9719801452815512,0.8714288691589621,0.869099073551088,0.8668232838195017
welch_evo,SKZFC_II_1_30_500_Mimic,Mimic,II,1,30,500,0.9462262972482749,0.6804022938412091,0.8908273795741597,0.37148294707490603,0.3259998876439693,0.6429877610765038,0.5866001023256097,0.5314343614302638
welch_evo,SKZFC_II_1_30_500_VitalDB,VitalDB,II,1,30,500,0.890345741421386,0.704593673893797,0.8007719061389728,0.6217330328703713,0.7911388376531118,0.7617166383955277,0.7560884087351298,0.750342909228999
welch_evo,SKZFC_II_1_50_800_Mimic,Mimic,II,1,50,800,0.9535409544520016,0.6605745847642419,0.9059210582110209,0.4414372825750682,0.393246054346732,0.6709439868698129,0.6297627805317024,0.5899934883398616
welch_evo,SKZFC_II_1_50_800_VitalDB,VitalDB,II,1,50,800,0.8364537936151325,0.7395471312798949,0.87049450005681,0.6730106981425052,0.8101484694206664,0.7859309185030018,0.78262206017472,0.7792195688626744
welch_evo,SKZFC_II_2_30_500_Mimic,Mimic,II,2,30,500,0.8574939958532906,0.9377900377637408,0.8245479608186782,0.1639880802736038,0.3969723106832798,0.6361584770785187,0.5333656274948883,0.4145117928186651
welch_evo,SKZFC_II_2_30_500_VitalDB,VitalDB,II,2,30,500,0.8045889029574381,0.6120958238006342,0.800391992465773,0.6225062402182013,0.8059006391678101,0.7290967197219713,0.7231431553226574,0.7170260826713301
welch_evo,SKZFC_II_2_30_800_Mimic,Mimic,II,2,30,800,0.92884664101683,0.60135391990418,0.7884071187072133,0.4535958044974794,0.3734215174301896,0.6291250003111785,0.5950296587255739,0.562401653948085
welch_evo,SKZFC_II_2_30_800_VitalDB,VitalDB,II,2,30,800,0.8395273784160358,0.604632110146734,0.7921374750275213,0.6426823670213444,0.8031868050139883,0.7364332271251246,0.7301766086588465,0.7237491747374096
welch_evo,SKZFC_II_2_50_800_Mimic,Mimic,II,2,50,800,0.9433473703177113,0.5810089663812521,0.8646041357154134,0.5797101750944351,0.3861959684864586,0.6709733231990541,0.6384664619137191,0.605902241438413
welch_evo,SKZFC_II_2_50_800_VitalDB,VitalDB,II,2,50,800,0.8433084177044196,0.6195949042397833,0.7851378572194835,0.6893964210584238,0.8122835028935531,0.7499442206231327,0.7451494233615167,0.7401851401059801
