Model,Metrics,Values,MetricType
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5826881632556695,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.350493402530807,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.443194322563281,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8988238081610684,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8166908798609995,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.511167457772606,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9916235949558647,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.501046450979092,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.463328736466313,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6544092415871683,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7862899250572304,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7953198125653564,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6732493383739273,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.90066033300518,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7695012190740607,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8833669211935904,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.637829603140661,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.747976717392786,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.372859579281191,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9510400203794096,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6628174772422515,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6664461404482007,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.620711346475761,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8760662835381754,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8811307711127547,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8135404947584077,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7101195638329365,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.932978536843531,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.338547264267362,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6934540095650332,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.860750359815671,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7573226497644874,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.739013783766248,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.773000316275549,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2957630348519196,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9872664748563977,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3442053403467433,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.64602833042459,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5736704389501455,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.297810621497036,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5628884072028284,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5636636824929973,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.909158941736462,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5818534093460603,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.260772775006217,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.086417372603788,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2856424187568205,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.645341657710728,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.684533142444119,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.921850387578962,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6451312311389374,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.075193013251236,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.847695670507556,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7758776561425327,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.646749906649899,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8333407672764834,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5099039157450975,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5499715944433183,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.660930394751081,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.796570966850953,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.708504885411589,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7704326447099605,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.595531343617276,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.656569546892832,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.870697684711248,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.887003683359095,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5139506300055725,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1405428173898757,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7382278885351132,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.383940773353528,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.423012430716716,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.870629390895344,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.611039113900008,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.713471052293938,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6013632560611843,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.640400141243438,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6754812121232523,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3207869865055386,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.171899349559446,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.500963570260609,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.821752507273954,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9227352728335525,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.584997629444577,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.850838563721216,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5845930309227527,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.049002842786434,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5531875485982245,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8088043077013958,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9293411152586173,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6452170775737813,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6238561247959957,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.589057044964053,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7264364039004003,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8104566034563625,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4453171960241797,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.048637844315955,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.375281509065474,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.071995952245837,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.520256169910916,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.162059358772478,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.656856899199841,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4006087128625695,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5908927663753225,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.69147499723515,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5168946645051644,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8153564844974017,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7339117374174164,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8405337150606274,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5658900777501517,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2907416118308195,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9140537210856916,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.67601619505528,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.548540452315148,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5004882733235463,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9218542668309824,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6269532414866417,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.1921506959278005,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.844616276234786,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.610224918088159,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6505534746812134,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6719607797215508,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.108990253544736,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.102246094502341,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6581480565585234,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8458078359618058,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.585505640166547,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.639408328709972,fft
SKZFC_ART_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6873725688315835,fft
