Model,Metrics,Values,MetricType
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8943987152593476,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1724784207950605,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8548910563894605,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.93281299546351,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7594763077362088,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9806721377768137,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8355828065104767,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.056587398645973,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.18697717479997,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.571952260582677,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.3278458470863415,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.345981922000431,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.988124887833652,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.555234956613625,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.112676266031798,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8138698433696177,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.500273251010334,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.273447007454866,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7570871089200937,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.757524116200926,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5000662040013335,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8053791655317712,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9648030532401135,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7171696062814563,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.1289085737923585,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.903745325366564,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.173160259181307,fft
SKZFC_ART_1_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.844069561408733,fft
