Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_2_30_800_VitalDB,0.00027362871369332497,0.00256899948751263,5.400464719283647,336.3685590962042,0.8031868050139883,0.14461989339050046,0.06829711965571632,0.166808620095253
