Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_2_30_800_Mimic,0.002148475374756291,0.14973335178108904,6.199160581275638,303.5094187045978,0.3734215174301896,0.24523687442316855,0.1773082069850437,0.5711049437522888
