Model,Metrics,Values
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.561721390450689
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.117182995980097
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.14332141220673
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.32611350590281
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8548253039142697
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.024665116859101
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.086868708963264
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.493607572271267
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.274577177079004
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.618925411488133
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.969610938481316
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8585283864290485
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7759762704780058
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.009217266695602
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5089178585557983
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.460951009938587
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.974942298224008
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.043231578522576
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.493615716397885
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8873340389838087
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9031335808209917
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.750690618337312
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.305886713491253
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.646205329392811
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.2669882425638646
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.024451615750533
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.180569709561763
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8319086609104596
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6451488380767216
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5654173689197193
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.449961377162926
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.040033997173071
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.630133691286182
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.950536853113919
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.727496118769588
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.322128964826595
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.871538580916832
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.009760911960428
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9016049458278035
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.105535422591352
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8645499529321516
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9120341006304056
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.42069256039687
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.263163552850253
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.381321825153509
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.833406461069484
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.023249447748211
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.2112977279987565
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.585554152358307
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8900603237674334
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.0925124731576465
SKZFC_ART_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.726050712469326
