Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_1_30_500_Mimic,0.0007053908151129351,26.12818793232629,18.254596902907817,3.2985759986756236,0.9591049728039787,0.07515259365048092,0.04499526983073705,0.06860452890396118
