Model,Metrics,Values,MetricType
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5165585237326673,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7206390968889165,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8774255172617396,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6885103963288535,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5734232697238133,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6111464533237057,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.536429922289932,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5875844849281555,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8686154716781882,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8556457039540226,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8218950688557547,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8712475123281718,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6926310652310823,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7452579402700863,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.650551384982457,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5148514556750203,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7204048702360943,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6221904567784713,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5519243201089445,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7869551148882212,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6682822083395628,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5253621501121433,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7486472386607337,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5823498838366683,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.649070251767578,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5023779375635735,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9257953220997146,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.602751759004025,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7499936799699023,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6239220526424487,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7434450507365842,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7028581800302889,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.6305942153963158,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5148279608598678,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.5963671507068804,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.504814379389439,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.585762116314333,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.65993563137371,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7344085092736514,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.618008560344941,fft
SKZFC_II_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8472560603019499,fft
