Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_1_50_800_VitalDB,0.000662492147605996,21.162924404479547,6.9028518484276296,4.052772604651525,0.9658272422722555,0.04390878508221417,0.013676530105953936,0.050115711987018585
