Model,Metrics,Values,MetricType
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8380032043979366,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.858910273171644,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.1505488306214957,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9479651788242058,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8173524690076224,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.150627391811808,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.771053064066399,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.709429423393916,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.270153696968531,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8214537353641058,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7125696878877548,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9501101213128362,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9667775681058288,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9692535595049525,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.1086957782955738,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8700765276003406,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0359579384581115,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8774933964098153,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.95954515983544,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.2023905978774727,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9252823494089655,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9116398701821933,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.798050122275305,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8516642424599963,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.064998789768782,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0037777447536445,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9959162112408648,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8880963073218149,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.034571981715897,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0624353586504727,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0423516579948267,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8327300113541083,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.2483387525935696,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.2167899417788557,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.112151704261737,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0607065359889027,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8553379783399813,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.226946137238672,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0965579891773736,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.1833130389602062,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.822497215035096,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7640262708595658,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.7312527993656877,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0972109417259683,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8166172154941593,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.8960281673393837,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9190501966185862,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.1062595606056758,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9516652708994142,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0292719233873133,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.0451025247210315,fft
SKZFC_II_1_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,1.9707823884384024,fft
