Model,Metrics,Values,MetricType
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3538363335386028,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.1714700829598104,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.481521231318679,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.214627424039285,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.475830519334015,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.107741051473065,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3264092690245977,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.413976200440435,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4564135700363554,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6567916411244052,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.629243422055315,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.2555787958455933,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.362345885375449,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3262660014890555,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3591218082442498,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3426412731668798,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4109328363037115,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4881105017183023,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5427719434984537,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.42128757856182,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.412217715816796,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4456658876365176,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5092474130608027,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.360163002495942,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.380336623801595,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.565046821959791,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.199412405010107,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.13485588995692,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.186075473554142,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4106901868515522,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.505133832817526,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3855302358799135,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5107400988571413,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.517852006392486,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.403968227293226,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.308570284247808,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3482889647998793,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.210120230979009,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5260824326050777,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5864611079514246,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3826818092706237,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3751777066035724,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.384308222078945,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.7706219241378935,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.266444981136669,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.301745555446148,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.362772655628447,fft
SKZFC_II_2_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4836104214069032,fft
