Model,Metrics,Values,MetricType
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9169116800943193,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.060902424086383,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.184113692999545,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.724671717805007,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9875524977181307,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.445762462915785,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8857651227536856,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.356346019803442,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.2237271817959,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.252099669036786,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.841979871006911,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.6914213923882535,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.492260739354858,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.945638012287184,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.171521671799474,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.677203121120365,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.715161066652448,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.266000507644957,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8285417846472973,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.927024832815891,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,4.447759239998988,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.7571111513397732,fft
FC_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.9403736532274896,fft
