Model,Metrics,Values,MetricType
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.569303070602169,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.754685288719712,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.679283068308306,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7305519904181126,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7455978827203413,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.530897641607488,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.637222461249024,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7569763658195465,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.634477340668166,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.699421361840458,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.6944430393313956,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.826031098419374,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.894757502296189,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.6251082250003246,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.6109549459078516,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7523855190604807,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.726072162932173,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.641090889893113,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.311275756210462,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.4658765790631008,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.892184108489654,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7121152322207496,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.7171845785907482,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.644598665477555,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.635828400572129,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.53407998900849,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.806153288972966,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8981438779515027,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.81354904342969,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.5131624561372443,fft
SKZFC_II_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.4377491848146478,fft
