Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
FC_ART_1_30_800_Mimic,0.00033063799001221695,12.247071205800593,15.851567472689348,2.365046197243473,0.9808312650180699,0.07436099786537362,0.033541794581918624,0.07445044070482254
