Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_2_50_800_VitalDB,0.0005432085369265403,17.35247918694013,5.891879320546544,3.5041205956980486,0.9719801452815511,0.04083303620990643,0.014879851698245131,0.05022332817316055
