Model,Metrics,Values,MetricType
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5666650898726893,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3794368076111816,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.47290433404337,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2024460605144225,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9086972706818544,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.766595393829878,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.535584653841003,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2894465417190766,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9228797542166003,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.111103736221929,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8083468511489973,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7171160009010022,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.730288555485235,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.602736240853984,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.559647718817975,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.546072322423478,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.500677258893586,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.530857995327001,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.702873820963482,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.87343418981344,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5378075623132386,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.6574921563192184,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9003458608528727,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8306330921905074,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.470524341896606,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.517175527311803,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9605597757323996,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3336347926289323,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4074411318430617,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.491055511841138,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.6936616723458213,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.724907068408513,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7572391866081616,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.864961678822638,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7632942041620527,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5465245116810626,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4993939107578353,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4878434731644608,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.02559658098703,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5788355076355574,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8438262156195178,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7828926462276318,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.6025285639527103,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2872978665801313,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8743715556301987,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.691647266617166,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8576697790090777,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.170136862645211,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.12658300572192,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.81641320444635,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.765729827609077,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8582407682923714,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8594160689123744,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8283783317004456,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.528026687082051,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7058959294222507,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.687774803716569,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.583145691592737,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.725036314282539,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.683503480942446,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9629284198889025,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.666900123938282,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.6527807957450227,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.108245540286879,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.576077742194991,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5982858409472214,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5826739440846582,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.680443538209854,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5025779701322866,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7209466539129994,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8417208524629114,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.073317526569806,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.961541106948054,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7535386576431167,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.045580517849575,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.942302891921366,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2892415662622763,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7025012207647308,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5031828444187365,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5898970230384957,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7542937309072584,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7364338516430915,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.726346841329165,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.91758383211744,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.62825563514686,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.678258115539128,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7094173557926977,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.274570562080781,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.62557799932022,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.43247295731302,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.6194445315225936,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.723378427302238,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4396805629850142,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.9334701582010503,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.862995216312365,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.772129845447788,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8049083855925665,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,4.030117638438413,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.264641295571904,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.889499594027148,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.739882971465732,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.579395224321959,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.7595282549534397,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.617184235581594,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.912894222782545,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5495064781500663,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5610842679675847,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.8078863144251374,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4001058227576038,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5100005123843987,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5132233572664107,fft
SKZFC_ART_2_30_500_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.997883975954986,fft
