Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_1_30_800_VitalDB,0.00026965004941131805,0.0025316452699544567,6.006752373789142,328.9546694030801,0.8060485427992865,0.2001265870824132,0.045440874604110934,0.41775643825531006
