Model,Metrics,Values,MetricType
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.048709531146036,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.821368463735484,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2005222205528234,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2621180023351894,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.999744484420174,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8839201138004107,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8713324176718245,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.078865821372988,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8728367451976093,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.856721892931223,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.112275566606176,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.12284337218556,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.906232467732944,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1078231566054053,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2139825123440358,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.761967377648688,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.222499781437874,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8817394782213843,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1630038690200366,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1919548064395773,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.092570461136732,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9709992894001034,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3135037300968735,fft
SKZFC_II_2_50_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9127727291483962,fft
