Model,Metrics,Values,MetricType
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.1439656850853073,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.2180731119101593,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.0077187980721054,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.314708349195632,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.2894404395249803,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.383690800007669,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.1742966940368826,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.4173936606515274,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.329821456199188,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.326736429340219,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.043214866109932,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.4049922780499227,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.64914939435735,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.5004413419408023,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.26438978429831,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.5324381473788464,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.542782282949255,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.125727752985516,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.43020661430765,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.0365236591095828,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.319181861135081,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.5288347979099517,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.3771411167961296,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.939086489315915,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.0594215086056944,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.2964259353334198,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.5790543642052723,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.4198338905092585,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.171249108136737,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.101830523647325,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.04779180653561,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.245958013138729,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.571182712682318,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.267121642886609,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.6494499875550743,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.351490135664936,fft
SKZ_ART_1_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.426810735708208,fft
