Model,Metrics,Values,MetricType
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.533969632811171,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.7014364527720343,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5511564831235947,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.7500005667045984,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6338649479499288,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.472163126810771,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.568143111871672,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5338918565383777,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.576787654746816,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4393369041924395,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.638391578054382,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.690177587352814,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.435562712294677,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.601889955892834,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.329971740086293,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.462430301069126,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6442670381464866,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.426988092222455,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5073868078105663,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5307806516830045,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6724386638844653,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6208600992028077,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5755576396680864,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5311497895862427,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.60908548582322,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5681053458102823,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.612962609372165,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.418492961284285,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.526848297969685,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5553029202379065,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.594110080723816,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5724723180271614,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3056278205494256,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4376675238892753,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4084322199894252,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5257778848653047,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3215716529343218,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.3819210818656513,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.474678885377919,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5401476295627043,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.423703957121001,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4113395553948425,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6689190598567536,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.4405224176672458,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6169964679607407,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.558467914792694,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.6651188325591746,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.476100951562251,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5274511592461546,fft
SKZFC_II_2_50_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.386348342768404,fft
