Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_2_30_500_Mimic,0.0006714864238217733,24.872344663024794,17.993735870723015,3.1684782042486392,0.9610705796338531,0.06491013262750185,0.04199024737928313,0.05432648956775665
