Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_2_50_800_Mimic,0.0021046730510507947,0.14668064341808595,6.084434540651808,296.4867277741281,0.38619596848645865,0.2703075245581496,0.0971830228060355,0.653435468673706
