Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_1_30_800_VitalDB,0.0006156635657838521,19.667012731183156,6.629078922168984,3.9323087962967804,0.9682427603838659,0.04126458775939642,0.0120114432981759,0.04522135853767395
