Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_2_50_800_VitalDB,0.00026098160565862734,0.002450260435528233,6.5560990303628035,279.34089464146814,0.8122835028935531,0.16462739392851358,0.05072551895683845,0.3203169107437134
