Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_II_2_30_500_Mimic,0.0020677220441396456,0.14410542278418836,6.033392229154185,301.49848495762535,0.39697231068327987,0.6339319518128519,0.6001828753274661,0.7649729251861572
