Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_2_30_800_Mimic,0.00028713077506163577,10.635532376139311,14.14733513092992,2.1254007460975406,0.9833535954773095,0.10194149713358708,0.0489862331912379,0.09999679028987885
