Model,Metrics,Values,MetricType
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5982167203685007,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.039683560644393,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1080856341881575,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.209258084061212,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3038325572881466,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.056694436656227,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.14867993068137,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.057473391976065,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9707013450156814,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0526421130928942,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.197496258968299,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.047636130647375,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.240035659477347,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.311102134217168,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.269462635952718,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.483728132919083,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.402770534646009,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2145377604276053,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.456759016561966,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.91655819417186,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.363953339044661,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.099343713846934,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.234734011177835,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.043242756233821,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.187259221650404,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.986050293923962,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.003286221968505,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.157311434912216,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2528256214773488,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4381843366176117,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1582535797712246,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2058520872308445,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1816741337273955,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.984651370418519,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1383508119624874,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.294522373983912,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1903094455062906,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.337673587866385,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.354853410641058,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.245654431414656,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9912520556465667,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1586375635734036,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0125067837819786,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1543564299298263,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.938274115507033,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5242464766321846,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.12604281506387,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1455014807146995,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0544999587110477,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9094462873394753,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.161344880813711,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0810017853786333,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2290430617836283,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.417166171354781,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.240593079652034,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0527315559816177,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.359302901587092,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.317739465901517,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0821137655794355,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0430390399473084,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.045645957781554,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2553675580782215,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.271423978240962,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.008896092375396,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2214043646189885,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.242775778926765,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0032533240325625,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.258806083758945,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9739962868582284,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2234668647536093,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3128975248492605,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1203706208606343,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.193000463286537,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9584607615824177,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.8969140631197643,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0065172828724713,fft
SKZFC_II_2_30_800_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1919249613562726,fft
