Model,Metrics,Values,MetricType
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1991230336534078,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1174412672876282,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.329734578171851,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3517056697685133,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.5976625720269602,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3410014410062123,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.343315242009199,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1429429499583064,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3423421186115407,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.4373751897882492,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.147457139457932,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1904483919764721,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.176993803698523,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.4912772198051527,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3370350804974889,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.0150643621098154,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1617438471357857,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.238883700069752,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.4179447001729741,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.298814613615276,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3188668521727709,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.298362834084608,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.2358529747705094,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1902203215299019,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.390942159914477,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.3116629158170934,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.2250226613536421,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.1565378979211525,fft
SKZFC_II_2_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,1.235071013388999,fft
