Model,Metrics,Values,MetricType
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.606240911570256,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.236756165707242,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.182150664156234,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1982522868335277,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.144736114667396,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1818826568251395,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3257672369323217,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.148843319124217,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2268937277804906,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2344961206393648,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0332419763359324,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.309152609238414,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3466539016214614,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.130974250663055,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.230190214653573,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2448541145924565,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3916913892353797,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.181465313891429,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.272683936173753,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4937504959260117,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.325900834917108,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.251233407265036,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0825248659312323,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.26075502596591,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1756858424712924,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4712652557165082,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4970139653512984,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4660784972590455,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.504122377974462,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1904319856171073,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2178245973372834,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3388741059252562,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4168994198560485,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.144400708594802,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.0328987850450346,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.301411772990985,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3901795898578353,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2526281910858494,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3977015929731493,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2902842709707785,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1340296310457023,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.425243764528091,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.37993757981215,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.043148857069092,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4049038828699505,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1597968179795,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.394054808025266,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.6066417676967935,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4640961343004646,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.333307243663516,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.229057426621818,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1751250047183266,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1525781979027143,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.486434673585572,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.126406227938649,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3473491139492437,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.216125300054113,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4773167026129954,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.5944467213061797,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.427837656187902,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4747184288751494,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.065489130524483,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.481927361638577,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3349949176909086,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.9991500032278267,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4552989858495162,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2355993138271426,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.231340826305253,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.272395890351549,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.119674753692256,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4262088736237155,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.295112132947955,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.8400533585715833,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.321284477845879,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1767271622233952,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2658323176744024,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.4102607896751223,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.069326169545761,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2413816585212385,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.2681410078949376,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3604151172450916,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.3418777565894384,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,2.830967446134153,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.1880889350424697,fft
SKZFC_II_1_30_500_Mimic,(i) $I(V; \acute{Z} \mid Z)$,3.399868443032343,fft
