Model,MSEnorm,MSEdenorm,MAPEnorm,MAPEdenorm,R2denorm,MeanKld_GTTG_fft,MeanKld_GTTG_welch_evo,MeanKld_GTTG_matching_pursuit
SKZFC_ART_2_30_800_VitalDB,0.0005544129318568601,17.710397033612118,6.136177421435019,3.657075344082736,0.9714021986978469,0.034546781747765876,0.013972555436785526,0.040429770946502686
