Model,Metrics,Values,MetricType
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.922336404537674,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.1149895757949237,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.06419457119294,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3554708963187347,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.4883880895555537,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.5597008285335066,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.720650784104884,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.683208886097384,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.135951098252073,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.206073268978021,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.9612713173989764,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.7500355147788826,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.083538743973813,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.9963159396205903,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.833493738747916,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.0860021037054337,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.1683670535184536,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.5015192781285633,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3767753974654653,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.250185256037724,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.788723609603183,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.298870657414038,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.8239666389288733,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.7436457423803247,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.035017205727874,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.9452454079605133,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.1177180128970523,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.541355168144392,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.245300070198518,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3793737976834337,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2441019880617477,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.3071297639025694,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.2293810026189425,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.451549012354759,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.102747236972715,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.794975460808439,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,2.870303465492238,fft
SKZFC_ART_1_30_800_VitalDB,(i) $I(V; \acute{Z} \mid Z)$,3.1490538577582448,fft
